Order_ID,Customer_Name,Category,Sub_Category,City,Order_Date,Region,Sales,Discount,Profit,State,Month,Order_Year
OD2928,Hussain,0,2,17,2018-06-11,3,1506,0.32,677.7,0,June,2018
OD2931,Esther,5,8,4,2017-05-09,3,580,0.28,29.0,0,May,2017
OD2932,Vince,2,9,2,2015-11-04,3,2221,0.11,155.47,0,November,2015
OD2936,Sabeela,4,12,6,2018-03-11,3,2430,0.33,704.7,0,March,2018
OD2937,Muneer,2,9,16,2017-05-09,3,2453,0.14,466.07,0,May,2017
OD2938,Amrish,6,16,0,2017-04-09,3,1857,0.27,315.69,0,April,2017
OD2942,James,2,9,0,2016-04-12,3,1571,0.2,518.43,0,April,2016
OD2943,Shah,0,2,12,2018-06-11,3,2280,0.24,159.6,0,June,2018
OD2950,Malik,4,19,13,2018-06-11,3,1077,0.12,463.11,0,June,2018
OD2952,Roshan,1,13,0,2017-01-10,3,1463,0.33,160.93,0,January,2017
OD2955,Vidya,3,20,15,2017-01-10,3,1216,0.25,474.24,0,January,2017
OD2957,Jackson,0,3,16,2016-04-12,3,1916,0.2,402.36,0,April,2016
OD2958,Jackson,2,4,19,2017-05-09,3,1657,0.13,331.4,0,May,2017
OD2959,Yusuf,1,13,5,2018-06-11,3,1222,0.2,281.06,0,June,2018
OD2961,Ramesh,0,1,18,2016-12-12,4,2181,0.17,261.72,0,December,2016
OD2963,Sudeep,2,4,17,2018-07-01,4,970,0.15,48.5,0,July,2018
OD2967,Haseena,4,12,17,2017-07-07,4,1779,0.23,142.32,0,July,2017
OD2974,Akash,4,11,8,2018-04-05,4,892,0.34,240.84,0,April,2018
OD2975,Veronica,5,14,23,2018-12-11,4,1931,0.16,617.92,0,December,2018
OD2977,Suresh,2,9,11,2018-09-09,4,2118,0.24,889.56,0,September,2018
OD2979,Peer,3,18,12,2018-12-10,4,661,0.11,257.79,0,December,2018
OD2984,Jackson,2,4,7,2015-01-04,4,827,0.15,49.62,0,January,2015
OD2985,Esther,3,0,14,2016-11-04,4,1808,0.2,216.96,0,November,2016
OD2988,Ganesh,1,21,17,2018-12-11,4,2351,0.32,399.67,0,December,2018
OD2991,Sharon,1,21,8,2018-10-12,4,2481,0.28,372.15,0,October,2018
OD2992,Suresh,6,5,21,2015-08-12,4,1479,0.17,473.28,0,August,2015
OD2994,Shah,1,13,22,2018-11-06,4,607,0.35,242.8,0,November,2018
OD2998,Vince,2,4,6,2017-08-12,4,1338,0.17,414.78,0,August,2017
OD2999,Veena,5,22,2,2018-11-06,4,967,0.33,67.69,0,November,2018
OD3001,Arvind,4,12,20,2018-06-05,4,1077,0.35,430.8,0,June,2018
OD3003,Arvind,0,2,16,2015-04-08,4,1075,0.14,301.0,0,April,2015
OD3004,Veena,3,0,18,2015-01-09,4,1306,0.1,195.9,0,January,2015
OD3006,Veronica,3,18,22,2017-05-11,4,527,0.32,126.48,0,May,2017
OD3007,Komal,5,22,7,2017-02-09,4,2194,0.34,987.3,0,February,2017
OD3008,Hafiz,3,7,22,2018-12-11,4,1196,0.22,131.56,0,December,2018
OD3011,Peer,5,22,16,2017-10-11,4,2048,0.21,655.36,0,October,2017
OD3013,Suresh,6,16,0,2018-12-09,4,2088,0.11,647.28,0,December,2018
OD3014,Sundar,5,14,2,2015-06-01,4,2259,0.35,112.95,0,June,2015
OD3015,Komal,3,18,11,2018-05-12,4,1390,0.14,542.1,0,May,2018
OD3020,Anu,0,3,2,2018-12-06,4,2144,0.14,150.08,0,December,2018
OD3021,Ramesh,2,10,3,2016-11-07,4,2387,0.19,930.93,0,November,2016
OD3022,Rumaiza,1,13,0,2018-07-01,4,739,0.35,162.58,0,July,2018
OD3023,Haseena,5,14,16,2018-03-08,4,556,0.27,244.64,0,March,2018
OD3025,Adavan,6,5,12,2015-12-12,4,2230,0.19,468.3,0,December,2015
OD3026,Amrish,5,22,21,2017-06-11,4,1325,0.14,79.5,0,June,2017
OD3027,Rumaiza,4,12,19,2018-01-08,4,1905,0.27,476.25,0,January,2018
OD3028,Suresh,2,10,3,2017-08-12,4,2290,0.21,137.4,0,August,2017
OD3031,Arutra,3,7,16,2017-10-11,4,1935,0.34,832.05,0,October,2017
OD3032,Amy,5,14,1,2018-08-05,4,1163,0.35,116.3,0,August,2018
OD3036,Vinne,0,3,4,2016-12-12,4,2031,0.3,162.48,0,December,2016
OD3038,Sharon,3,7,5,2016-12-12,4,988,0.23,148.2,0,December,2016
OD3045,Suresh,4,19,9,2017-10-11,4,520,0.33,104.0,0,October,2017
OD3051,Veronica,0,2,19,2017-10-11,4,1714,0.35,702.74,0,October,2017
OD3053,Ravi,3,18,9,2015-04-08,4,691,0.29,200.39,0,April,2015
OD3055,Suresh,5,14,2,2018-03-08,4,995,0.29,427.85,0,March,2018
OD3056,Roshan,3,0,22,2017-10-11,4,2422,0.16,435.96,0,October,2017
OD3058,Arvind,2,15,17,2015-04-08,4,1565,0.28,469.5,0,April,2015
OD3065,Krithika,3,20,19,2016-10-09,4,599,0.1,221.63,0,October,2016
OD3067,James,5,14,9,2018-07-01,4,1485,0.14,386.1,0,July,2018
OD3068,Rumaiza,4,19,3,2015-04-08,4,1025,0.19,133.25,0,April,2015
OD3071,Yusuf,5,22,1,2018-09-09,4,1843,0.12,313.31,0,September,2018
OD3074,Ram,3,7,7,2018-07-01,4,1368,0.18,615.6,0,July,2018
OD3075,Krithika,1,13,22,2015-08-08,4,1021,0.27,224.62,0,August,2015
OD3079,Jonas,6,6,9,2015-04-08,4,2158,0.26,258.96,0,April,2015
OD3088,Kumar,6,5,11,2017-10-09,4,1641,0.34,114.87,0,October,2017
OD3091,Veronica,5,14,2,2015-03-02,4,1015,0.22,152.25,0,March,2015
OD3092,Shah,1,13,17,2018-02-09,4,1226,0.14,416.84,0,February,2018
OD3093,Sharon,0,2,0,2018-03-12,4,1717,0.2,618.12,0,March,2018
OD3094,Anu,5,8,18,2017-10-11,4,2097,0.23,650.07,0,October,2017
OD3100,Ravi,5,14,9,2015-03-02,4,1546,0.28,448.34,0,March,2015
OD3101,Haseena,6,6,10,2016-11-07,4,746,0.27,164.12,0,November,2016
OD3105,Komal,4,17,19,2015-06-12,4,1497,0.16,389.22,0,June,2015
OD3106,Willams,1,21,5,2015-07-11,4,1874,0.2,787.08,0,July,2015
OD3107,Haseena,1,21,22,2017-09-09,4,1225,0.28,147.0,0,September,2017
OD3108,Shah,5,14,15,2015-01-04,4,2308,0.27,369.28,0,January,2015
OD3115,Yadav,0,1,13,2018-01-11,4,506,0.29,70.84,0,January,2018
OD3116,Malik,5,8,7,2018-02-06,4,852,0.27,289.68,0,February,2018
OD3117,Vidya,5,22,13,2015-07-11,4,1640,0.18,656.0,0,July,2015
OD3118,Arutra,1,13,8,2018-03-12,4,2093,0.28,941.85,0,March,2018
OD3120,Sudha,2,9,7,2018-04-09,4,581,0.34,255.64,0,April,2018
OD3121,Esther,0,3,11,2018-11-06,4,505,0.13,222.2,0,November,2018
OD3122,Adavan,4,12,22,2018-02-06,4,2145,0.31,600.6,0,February,2018
OD3126,Malik,4,17,9,2018-03-12,4,523,0.14,120.29,0,March,2018
OD3133,Harish,1,13,2,2016-08-03,0,1937,0.1,368.03,0,August,2016
OD3139,Vidya,6,6,16,2018-01-10,0,2246,0.31,269.52,0,January,2018
OD3149,Komal,1,13,2,2017-01-09,0,947,0.3,132.58,0,January,2017
OD3150,Ramesh,6,16,23,2015-10-11,0,2062,0.31,907.28,0,October,2015
OD3154,Vince,0,1,0,2016-08-05,0,1827,0.28,493.29,0,August,2016
OD3159,Esther,3,0,13,2018-09-09,0,1374,0.18,82.44,0,September,2018
OD3160,Haseena,0,3,3,2017-04-09,0,2491,0.26,1120.95,0,April,2017
OD3161,Jackson,4,12,13,2018-08-12,0,1812,0.22,108.72,0,August,2018
OD3166,Alan,1,13,15,2016-09-06,0,2234,0.11,714.88,0,September,2016
OD3167,Aditi,2,4,9,2015-10-03,0,2275,0.3,864.5,0,October,2015
OD3168,Willams,2,9,4,2018-03-11,0,2036,0.26,325.76,0,March,2018
OD3169,Kumar,2,9,12,2017-08-08,0,916,0.25,238.16,0,August,2017
OD3170,Amy,3,0,9,2018-07-10,0,2079,0.12,103.95,0,July,2018
OD3175,Jackson,3,0,1,2015-07-11,0,979,0.23,166.43,0,July,2015
OD3178,Mathew,3,20,9,2018-08-12,0,977,0.19,439.65,0,August,2018
OD3181,Ramesh,3,7,14,2018-04-06,0,1649,0.27,98.94,0,April,2018
OD3182,Rumaiza,6,6,10,2017-04-03,0,1144,0.3,125.84,0,April,2017
OD3186,Amrish,3,0,1,2016-09-11,0,988,0.35,296.4,0,September,2016
OD3188,Jonas,3,7,6,2015-07-11,0,1768,0.21,141.44,0,July,2015
OD3190,Sudeep,0,2,9,2016-09-11,0,580,0.22,237.8,0,September,2016
OD3194,Sabeela,4,12,13,2018-03-11,0,508,0.34,208.28,0,March,2018
OD3195,Sudeep,4,11,19,2015-10-11,0,2114,0.22,739.9,0,October,2015
OD3196,Surya,4,19,19,2015-10-11,0,1524,0.13,228.6,0,October,2015
OD3198,Peer,3,18,0,2016-09-11,0,1808,0.28,253.12,0,September,2016
OD3203,Sundar,2,15,9,2016-10-09,0,2097,0.14,104.85,0,October,2016
OD3204,Arutra,6,16,2,2015-10-11,0,1211,0.14,472.29,0,October,2015
OD3205,Jackson,5,8,23,2015-10-11,0,775,0.3,240.25,0,October,2015
OD3208,Adavan,3,7,20,2015-07-11,0,693,0.15,311.85,0,July,2015
OD3209,Ridhesh,3,7,12,2018-11-07,0,1934,0.11,135.38,0,November,2018
OD3210,Jonas,4,11,21,2015-04-04,0,1500,0.2,555.0,0,April,2015
OD3211,Suresh,4,12,0,2017-01-09,0,783,0.17,305.37,0,January,2017
OD3212,Sudeep,1,21,18,2018-11-03,0,2073,0.17,663.36,0,November,2018
OD3214,Suresh,4,11,10,2015-04-05,0,2244,0.29,561.0,0,April,2015
OD3216,Arvind,3,20,1,2018-11-11,0,2454,0.26,834.36,0,November,2018
OD3218,Yadav,1,21,5,2018-08-12,0,2070,0.32,414.0,0,August,2018
OD3223,Esther,6,6,22,2018-04-12,0,985,0.32,128.05,0,April,2018
OD3225,Shah,3,20,4,2018-09-12,0,781,0.26,132.77,0,September,2018
OD3226,Sheeba,3,0,6,2016-10-08,0,1050,0.13,273.0,0,October,2016
OD3227,Hussain,4,11,15,2017-01-09,0,1494,0.27,164.34,0,January,2017
OD3228,Ganesh,6,6,11,2017-01-09,0,1320,0.2,211.2,0,January,2017
OD3230,Alan,4,11,3,2018-09-12,0,1108,0.14,166.2,0,September,2018
OD3236,Verma,4,17,14,2015-12-04,0,1926,0.32,211.86,0,December,2015
OD3237,Alan,2,15,16,2018-09-12,0,1804,0.18,469.04,0,September,2018
OD3244,Willams,4,17,22,2018-03-11,0,2471,0.26,1087.24,0,March,2018
OD3246,Veena,3,18,17,2017-03-09,0,898,0.19,161.64,0,March,2017
OD3248,Sheeba,1,21,7,2015-07-11,0,2169,0.31,325.35,0,July,2015
OD3250,Veronica,4,19,20,2018-05-08,0,1903,0.16,647.02,0,May,2018
OD3251,Sabeela,6,16,0,2016-01-06,0,1807,0.16,795.08,0,January,2016
OD3253,Ridhesh,6,6,16,2018-10-08,0,535,0.23,48.15,0,October,2018
OD3256,Sharon,1,21,14,2016-05-03,0,1636,0.14,736.2,0,May,2016
OD3257,Aditi,3,7,11,2018-11-11,0,2069,0.23,744.84,0,November,2018
OD3259,Shah,1,21,2,2016-01-06,0,1726,0.2,500.54,0,January,2016
OD3270,Akash,1,13,5,2018-05-08,0,1567,0.26,642.47,0,May,2018
OD3275,Veronica,3,20,13,2017-09-12,0,2065,0.23,247.8,0,September,2017
OD3277,Rumaiza,2,10,7,2017-01-09,0,671,0.13,120.78,0,January,2017
OD3279,Anu,3,20,12,2016-09-10,0,548,0.19,235.64,0,September,2016
OD3280,Amrish,4,11,18,2017-04-09,0,1859,0.28,204.49,0,April,2017
OD3282,Akash,5,14,4,2017-03-03,0,2008,0.19,702.8,0,March,2017
OD3290,Ravi,3,7,14,2018-04-09,0,1494,0.19,209.16,0,April,2018
OD3293,Sabeela,1,21,22,2017-11-10,0,1189,0.12,118.9,0,November,2017
OD3296,Sudeep,6,5,14,2016-08-10,0,1080,0.17,248.4,0,August,2016
OD3301,Anu,2,10,1,2016-05-12,0,609,0.33,115.71,0,May,2016
OD3302,Ram,1,13,19,2017-10-05,0,1491,0.2,387.66,0,October,2017
OD3303,Shah,0,3,10,2015-06-06,0,1885,0.29,188.5,0,June,2015
OD3304,Amy,6,6,13,2017-11-09,0,1126,0.12,495.44,0,November,2017
OD3310,Sharon,6,5,5,2017-11-09,0,2070,0.2,248.4,0,November,2017
OD3311,Akash,3,0,20,2015-03-10,0,540,0.23,70.2,0,March,2015
OD3312,Ravi,5,22,8,2018-06-03,0,1235,0.12,247.0,0,June,2018
OD3313,Anu,5,8,2,2017-02-05,0,1956,0.32,97.8,0,February,2017
OD3314,Roshan,3,18,20,2016-02-07,0,1923,0.29,423.06,0,February,2016
OD3315,Aditi,6,16,22,2018-09-12,0,1004,0.26,311.24,0,September,2018
OD3318,Aditi,4,19,2,2016-07-11,0,1618,0.18,242.7,0,July,2016
OD3319,Veena,5,22,7,2015-08-09,0,1260,0.2,176.4,0,August,2015
OD3320,Alan,0,2,9,2018-04-03,0,841,0.14,269.12,0,April,2018
OD3322,Ganesh,6,6,0,2016-06-04,0,1449,0.13,420.21,0,June,2016
OD3323,Ram,2,9,13,2018-02-06,0,1130,0.3,90.4,0,February,2018
OD3324,Jackson,0,2,16,2015-03-01,0,864,0.26,380.16,0,March,2015
OD3329,Arvind,1,13,14,2015-06-12,0,1535,0.34,122.8,0,June,2015
OD3330,Amy,6,16,3,2018-04-12,0,635,0.12,158.75,0,April,2018
OD3334,Aditi,0,3,2,2017-02-09,0,2470,0.12,197.6,0,February,2017
OD3338,Arvind,3,7,21,2018-06-11,0,1183,0.33,496.86,0,June,2018
OD3339,Vidya,6,5,22,2016-07-11,0,1024,0.2,368.64,0,July,2016
OD3340,Yadav,1,13,5,2016-07-11,0,1554,0.18,590.52,0,July,2016
OD3347,Komal,3,18,21,2016-10-10,0,1684,0.27,218.92,0,October,2016
OD3348,Surya,5,22,5,2017-11-10,0,1559,0.1,93.54,0,November,2017
OD3352,Ram,2,10,10,2016-07-11,0,1494,0.22,373.5,0,July,2016
OD3353,Jackson,6,16,7,2017-04-09,0,1639,0.22,360.58,0,April,2017
OD3354,Ganesh,1,21,7,2017-02-05,0,1036,0.11,331.52,0,February,2017
OD3355,Hussain,6,6,11,2015-11-11,0,722,0.33,317.68,0,November,2015
OD3360,Muneer,4,19,0,2017-03-03,0,1800,0.26,738.0,0,March,2017
OD3361,Malik,0,1,22,2015-03-10,0,2282,0.3,1004.08,0,March,2015
OD3363,Esther,3,18,14,2018-12-11,0,1974,0.18,829.08,0,December,2018
OD3366,Anu,6,5,2,2018-11-09,0,1608,0.24,611.04,0,November,2018
OD3368,Roshan,2,9,11,2016-02-07,0,1527,0.12,76.35,0,February,2016
OD3372,Ravi,0,2,22,2018-12-11,0,866,0.17,121.24,0,December,2018
OD3373,Shree,6,5,21,2017-10-07,0,600,0.3,60.0,0,October,2017
OD3374,Arvind,5,8,14,2017-07-11,0,1026,0.22,184.68,0,July,2017
OD3376,Rumaiza,4,12,15,2015-01-03,0,1620,0.15,648.0,0,January,2015
OD3377,Sabeela,1,21,18,2015-01-03,0,1228,0.13,466.64,0,January,2015
OD3379,Hussain,6,16,20,2016-06-02,0,636,0.32,152.64,0,June,2016
OD3381,Shree,4,12,10,2017-02-05,0,589,0.12,141.36,0,February,2017
OD3382,Mathew,3,0,2,2017-02-05,0,905,0.17,271.5,0,February,2017
OD3383,Arvind,1,21,7,2017-05-09,0,1457,0.19,553.66,0,May,2017
OD3385,Haseena,1,21,10,2017-03-03,0,607,0.21,194.24,0,March,2017
OD3387,Shree,5,8,6,2017-10-07,0,2482,0.21,248.2,0,October,2017
OD3388,Ridhesh,4,17,0,2018-06-03,0,1840,0.17,478.4,0,June,2018
OD3391,Yusuf,4,12,9,2018-01-01,0,2193,0.27,592.11,0,January,2018
OD3393,Sudeep,5,8,20,2015-03-10,0,1249,0.1,199.84,0,March,2015
OD3400,Ridhesh,3,0,23,2016-07-05,0,2241,0.3,1008.45,0,July,2016
OD3407,Yadav,2,9,1,2018-04-09,0,1109,0.33,177.44,0,April,2018
OD3409,Muneer,0,2,3,2015-07-09,0,774,0.17,100.62,0,July,2015
OD3410,Jonas,4,12,7,2015-01-03,0,851,0.18,374.44,0,January,2015
OD3412,Jackson,1,13,19,2017-02-09,0,2069,0.16,455.18,0,February,2017
OD3413,Rumaiza,6,16,20,2017-12-06,0,2023,0.34,627.13,0,December,2017
OD3415,Veronica,2,4,16,2017-07-01,0,2145,0.3,943.8,0,July,2017
OD3418,Veena,1,13,12,2015-11-11,0,1676,0.32,150.84,0,November,2015
OD3420,Suresh,2,15,11,2016-02-07,0,1830,0.1,823.5,0,February,2016
OD3422,Jackson,5,14,1,2018-09-07,0,674,0.21,249.38,0,September,2018
OD3423,Rumaiza,2,4,3,2018-01-01,0,2245,0.18,606.15,0,January,2018
OD3424,Vinne,2,15,20,2017-11-11,0,1748,0.14,349.6,0,November,2017
OD3427,Vince,1,13,10,2016-05-03,0,1583,0.25,364.09,0,May,2016
OD3428,Jonas,2,4,3,2016-05-11,0,1829,0.13,292.64,0,May,2016
OD3430,Shah,4,19,9,2015-08-09,0,2002,0.32,540.54,0,August,2015
OD3433,Vinne,2,9,9,2017-03-05,0,1260,0.21,327.6,0,March,2017
OD3435,James,3,0,11,2018-04-09,0,2068,0.17,124.08,0,April,2018
OD3436,Peer,3,18,12,2016-12-05,0,1898,0.15,474.5,0,December,2016
OD3440,Alan,1,13,21,2015-07-11,0,1795,0.15,789.8,0,July,2015
OD3442,Ravi,6,16,18,2018-03-03,0,2396,0.11,814.64,0,March,2018
OD3443,Ridhesh,6,16,10,2015-11-11,0,2099,0.12,860.59,0,November,2015
OD3446,Amrish,2,4,5,2016-06-04,0,2183,0.17,283.79,0,June,2016
OD3450,Komal,6,6,10,2018-09-12,0,1738,0.26,677.82,0,September,2018
OD3451,Surya,1,21,0,2018-12-11,0,1185,0.21,414.75,0,December,2018
OD3459,Sharon,4,11,1,2017-03-05,0,1212,0.1,484.8,0,March,2017
OD3460,Jonas,3,7,18,2015-11-11,0,739,0.12,88.68,0,November,2015
OD3464,Sabeela,2,4,0,2016-08-06,0,1259,0.3,440.65,0,August,2016
OD3469,Sharon,4,11,9,2016-02-04,0,1180,0.16,483.8,0,February,2016
OD3471,Sheeba,5,22,9,2018-11-09,0,1815,0.23,471.9,0,November,2018
OD3472,Peer,6,6,21,2018-09-02,0,559,0.21,100.62,0,September,2018
OD3473,Sheeba,0,2,11,2018-01-01,0,2137,0.18,747.95,0,January,2018
OD3475,Yadav,0,3,18,2017-06-05,0,1587,0.21,111.09,0,June,2017
OD3476,Ganesh,1,13,4,2015-06-12,0,549,0.14,142.74,0,June,2015
OD3485,Vinne,0,3,9,2018-06-11,0,2063,0.29,103.15,0,June,2018
OD3489,Vidya,2,15,9,2017-06-03,0,1678,0.19,335.6,0,June,2017
OD3490,Vince,5,14,23,2017-03-05,0,1402,0.34,560.8,0,March,2017
OD3491,Arvind,6,5,2,2015-03-03,0,1719,0.18,292.23,0,March,2015
OD3492,Arutra,0,3,18,2017-03-09,0,2304,0.17,1013.76,0,March,2017
OD3493,Suresh,2,15,21,2016-08-03,0,1733,0.33,745.19,0,August,2016
OD3495,Malik,5,14,13,2015-06-06,0,1660,0.2,498.0,0,June,2015
OD3496,Akash,3,0,11,2017-11-09,0,2227,0.18,1002.15,0,November,2017
OD3500,James,0,1,22,2015-07-09,0,923,0.29,239.98,0,July,2015
OD3504,James,2,4,21,2015-03-10,0,1975,0.3,651.75,0,March,2015
OD3506,Arvind,4,12,16,2017-05-11,0,1899,0.32,493.74,0,May,2017
OD3507,Arvind,2,9,3,2017-05-11,0,598,0.25,245.18,0,May,2017
OD3510,Malik,0,1,2,2016-06-04,0,2256,0.18,225.6,0,June,2016
OD3513,Ridhesh,2,10,7,2015-07-11,0,1761,0.1,405.03,0,July,2015
OD3514,Komal,0,3,6,2016-06-02,0,1392,0.22,167.04,0,June,2016
OD3516,Harish,4,11,5,2015-06-12,0,944,0.14,217.12,0,June,2015
OD3520,Sheeba,1,13,18,2017-06-03,0,2294,0.31,481.74,0,June,2017
OD3522,Mathew,4,12,6,2016-01-10,0,1915,0.31,861.75,0,January,2016
OD3523,Anu,2,9,19,2018-08-06,0,1324,0.1,79.44,0,August,2018
OD3527,Surya,6,6,6,2017-08-04,0,2143,0.12,150.01,0,August,2017
OD3528,Peer,5,8,13,2018-09-02,0,1152,0.31,149.76,0,September,2018
OD3536,Jackson,6,16,11,2015-07-09,0,1033,0.19,237.59,0,July,2015
OD3540,Sharon,4,12,19,2018-07-10,0,1715,0.2,343.0,0,July,2018
OD3543,Arutra,2,15,3,2015-11-11,0,2068,0.24,558.36,0,November,2015
OD3544,Vinne,6,6,4,2018-01-01,0,1370,0.33,315.1,0,January,2018
OD3548,Peer,1,13,9,2016-06-04,0,1038,0.2,155.7,0,June,2016
OD3549,Amy,4,12,10,2016-08-11,0,1784,0.2,214.08,0,August,2016
OD3552,Peer,0,3,6,2016-10-12,0,1467,0.25,249.39,0,October,2016
OD3554,Yadav,4,17,8,2016-06-12,0,2115,0.28,423.0,0,June,2016
OD3555,Hussain,2,4,18,2015-07-01,0,1936,0.1,96.8,0,July,2015
OD3558,Sheeba,6,5,22,2016-07-04,0,780,0.17,319.8,0,July,2016
OD3561,Ridhesh,1,21,2,2016-07-11,0,554,0.3,216.06,0,July,2016
OD3562,Sabeela,3,0,16,2018-01-01,0,2332,0.31,839.52,0,January,2018
OD3565,Adavan,5,22,20,2015-02-07,1,929,0.23,362.31,0,February,2015
OD3568,Hafiz,0,2,3,2016-12-09,1,1196,0.21,83.72,0,December,2016
OD3571,Kumar,4,19,4,2016-12-09,1,2466,0.17,986.4,0,December,2016
OD3572,Willams,3,20,16,2017-09-12,1,1422,0.28,184.86,0,September,2017
OD3575,Harish,2,10,23,2018-03-12,1,2332,0.2,303.16,0,March,2018
OD3578,Shah,2,15,22,2018-06-10,1,2491,0.32,323.83,0,June,2018
OD3579,Arutra,2,9,23,2016-06-12,1,2190,0.1,547.5,0,June,2016
OD3581,Sudeep,0,1,1,2017-02-12,1,1571,0.13,691.24,0,February,2017
OD3582,Krithika,3,18,21,2017-01-03,1,2439,0.3,1024.38,0,January,2017
OD3586,Suresh,3,0,11,2018-11-11,1,1625,0.2,682.5,0,November,2018
OD3587,Sundar,2,4,5,2017-11-11,1,601,0.12,54.09,0,November,2017
OD3589,Shree,6,5,12,2015-11-08,1,1453,0.24,72.65,0,November,2015
OD3595,Sudha,2,10,8,2017-05-06,1,1712,0.19,291.04,0,May,2017
OD3596,Verma,4,12,8,2016-06-02,1,2332,0.12,862.84,0,June,2016
OD3599,Amrish,5,14,20,2016-12-09,1,1614,0.12,161.4,0,December,2016
OD3600,Adavan,0,1,16,2018-07-08,1,774,0.31,92.88,0,July,2018
OD3602,Willams,3,18,1,2017-07-04,1,2327,0.24,488.67,0,July,2017
OD3603,Mathew,6,6,15,2016-10-09,1,1157,0.32,451.23,0,October,2016
OD3604,Adavan,5,22,6,2017-02-09,1,1950,0.25,546.0,0,February,2017
OD3609,Arvind,0,1,17,2018-08-06,1,1797,0.27,179.7,0,August,2018
OD3614,Willams,4,17,5,2018-11-12,1,1868,0.35,747.2,0,November,2018
OD3615,Krithika,2,15,16,2016-12-11,1,670,0.16,301.5,0,December,2016
OD3620,Willams,1,13,20,2016-12-09,1,2126,0.17,127.56,0,December,2016
OD3629,Suresh,2,9,23,2017-08-03,1,1436,0.32,86.16,0,August,2017
OD3631,Muneer,1,21,3,2018-09-10,1,1805,0.23,595.65,0,September,2018
OD3640,Alan,3,7,4,2017-10-12,1,647,0.3,232.92,0,October,2017
OD3641,Haseena,6,5,8,2017-05-06,1,2479,0.32,520.59,0,May,2017
OD3642,Malik,2,4,8,2016-12-09,1,2257,0.23,586.82,0,December,2016
OD3644,Ram,4,11,23,2017-02-02,1,1275,0.29,63.75,0,February,2017
OD3647,Roshan,1,13,2,2017-01-03,1,1321,0.23,541.61,0,January,2017
OD3651,Sheeba,2,10,19,2016-09-04,1,1315,0.22,249.85,0,September,2016
OD3652,Amy,6,16,13,2017-12-06,1,1798,0.13,143.84,0,December,2017
OD3653,Haseena,2,9,19,2015-01-11,1,870,0.25,330.6,0,January,2015
OD3655,Aditi,3,0,22,2018-04-02,1,738,0.32,36.9,0,April,2018
OD3658,Sudha,6,6,10,2016-12-12,1,1036,0.22,207.2,0,December,2016
OD3660,Ram,5,14,8,2015-07-05,1,1195,0.13,454.1,0,July,2015
OD3666,Esther,4,11,2,2018-12-06,1,1749,0.11,472.23,0,December,2018
OD3669,Mathew,3,18,5,2016-09-07,1,1947,0.31,778.8,0,September,2016
OD3671,Malik,1,21,19,2015-07-05,1,815,0.23,293.4,0,July,2015
OD3677,Krithika,1,21,3,2017-05-06,1,1180,0.27,377.6,0,May,2017
OD3678,Roshan,2,10,18,2016-09-07,1,1565,0.3,203.45,0,September,2016
OD3680,Ramesh,3,18,21,2017-07-05,1,1357,0.35,108.56,0,July,2017
OD3681,Sheeba,1,21,13,2018-07-03,1,1611,0.31,338.31,0,July,2018
OD3682,Shah,6,5,7,2017-03-03,1,508,0.16,147.32,0,March,2017
OD3688,Mathew,0,2,2,2018-06-10,1,1461,0.29,116.88,0,June,2018
OD3690,Veronica,6,6,6,2017-12-06,1,815,0.29,130.4,0,December,2017
OD3691,Sharon,5,14,6,2015-01-11,1,798,0.17,311.22,0,January,2015
OD3694,Yadav,0,1,5,2016-08-11,1,912,0.23,91.2,0,August,2016
OD3696,Esther,5,22,21,2016-08-05,1,2161,0.33,626.69,0,August,2016
OD3697,Suresh,2,4,13,2018-11-12,1,500,0.29,45.0,0,November,2018
OD3700,Shree,5,22,6,2016-09-04,1,2367,0.13,497.07,0,September,2016
OD3703,Ramesh,6,6,5,2015-03-11,1,588,0.11,141.12,0,March,2015
OD3705,Aditi,0,1,3,2017-01-09,1,2433,0.24,1046.19,0,January,2017
OD3706,Aditi,3,18,7,2016-08-05,1,1770,0.17,708.0,0,August,2016
OD3709,James,0,3,6,2015-04-06,1,2122,0.19,827.58,0,April,2015
OD3710,Amrish,6,16,16,2016-09-07,1,1322,0.25,568.46,0,September,2016
OD3712,Sudha,5,22,11,2017-01-04,1,2386,0.29,1073.7,0,January,2017
OD3716,Harish,0,3,3,2016-09-07,1,1782,0.29,392.04,0,September,2016
OD3718,Yusuf,0,2,12,2017-09-12,1,1800,0.25,108.0,0,September,2017
OD3721,Sheeba,2,4,8,2016-12-09,1,1291,0.23,271.11,0,December,2016
OD3723,Vince,3,0,10,2018-02-10,1,601,0.15,258.43,0,February,2018
OD3724,Suresh,1,21,10,2015-11-07,1,1580,0.14,189.6,0,November,2015
OD3726,Jackson,1,21,2,2017-05-09,1,1556,0.15,389.0,0,May,2017
OD3727,Rumaiza,5,22,23,2016-01-11,1,1220,0.29,500.2,0,January,2016
OD3729,Verma,6,16,3,2018-12-06,1,1343,0.28,523.77,0,December,2018
OD3731,Verma,3,18,10,2018-09-07,1,584,0.33,256.96,0,September,2018
OD3737,Veena,3,0,19,2017-04-09,1,939,0.27,122.07,0,April,2017
OD3738,Jackson,1,21,0,2018-06-08,1,1089,0.29,196.02,0,June,2018
OD3741,Ravi,2,9,2,2016-08-11,1,917,0.33,45.85,0,August,2016
OD3745,Harish,4,17,3,2018-11-12,1,876,0.21,61.32,0,November,2018
